id,created_time,creator_id,modified_time,modifier_id,is_deleted,job_id,job_name,job_group,func_name,func_args,func_kwargs,run_info,run_except_info,run_status,run_time
129,2024-01-12 12:20:30.154511,0,2024-01-12 12:20:30.154511,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 12:20:30
130,2024-01-12 13:10:30.181257,0,2024-01-12 13:10:30.181257,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 13:10:30
131,2024-01-12 13:20:30.164799,0,2024-01-12 13:20:30.164799,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 13:20:30
132,2024-01-12 14:10:30.022950,0,2024-01-12 14:10:30.022950,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 14:10:30
133,2024-01-12 14:20:30.069155,0,2024-01-12 14:20:30.069155,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 14:20:30
134,2024-01-12 15:10:30.066165,0,2024-01-12 15:10:30.066165,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 15:10:30
135,2024-01-12 15:20:30.159484,0,2024-01-12 15:20:30.159484,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 15:20:30
136,2024-01-12 16:10:30.103154,0,2024-01-12 16:10:30.103154,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 16:10:30
137,2024-01-12 16:20:30.073482,0,2024-01-12 16:20:30.073482,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 16:20:30
138,2024-01-12 17:10:30.113761,0,2024-01-12 17:10:30.113761,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 17:10:30
139,2024-01-12 17:20:30.033082,0,2024-01-12 17:20:30.033082,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 17:20:30
140,2024-01-12 18:10:30.032467,0,2024-01-12 18:10:30.032467,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 18:10:30
141,2024-01-12 18:20:30.092056,0,2024-01-12 18:20:30.092056,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 18:20:30
142,2024-01-12 19:10:30.018880,0,2024-01-12 19:10:30.018880,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-12 19:10:30
143,2024-01-12 19:20:30.027734,0,2024-01-12 19:20:30.027734,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-12 19:20:30
144,2024-01-13 03:10:30.095173,0,2024-01-13 03:10:30.095173,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 03:10:30
145,2024-01-13 03:20:30.026564,0,2024-01-13 03:20:30.026564,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 03:20:30
146,2024-01-13 04:10:30.032697,0,2024-01-13 04:10:30.032697,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 04:10:30
147,2024-01-13 04:20:30.054245,0,2024-01-13 04:20:30.054245,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 04:20:30
148,2024-01-13 05:10:30.125097,0,2024-01-13 05:10:30.125097,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 05:10:30
149,2024-01-13 05:20:30.074177,0,2024-01-13 05:20:30.074177,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 05:20:30
150,2024-01-13 06:10:30.165839,0,2024-01-13 06:10:30.165839,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 06:10:30
151,2024-01-13 06:20:30.125446,0,2024-01-13 06:20:30.125446,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 06:20:30
152,2024-01-13 07:10:30.170519,0,2024-01-13 07:10:30.170519,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 07:10:30
153,2024-01-13 07:20:30.064664,0,2024-01-13 07:20:30.064664,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 07:20:30
154,2024-01-13 08:10:30.510508,0,2024-01-13 08:10:30.510508,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 08:10:30
155,2024-01-13 08:20:30.256841,0,2024-01-13 08:20:30.256841,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 08:20:30
156,2024-01-13 09:10:30.032435,0,2024-01-13 09:10:30.032435,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 09:10:30
157,2024-01-13 09:20:30.661780,0,2024-01-13 09:20:30.661780,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 09:20:30
158,2024-01-13 10:10:30.103962,0,2024-01-13 10:10:30.103962,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 10:10:30
159,2024-01-13 10:20:30.027417,0,2024-01-13 10:20:30.027417,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 10:20:30
160,2024-01-13 11:10:30.094227,0,2024-01-13 11:10:30.094227,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 11:10:30
161,2024-01-13 11:20:30.140952,0,2024-01-13 11:20:30.140952,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 11:20:30
162,2024-01-13 12:10:30.148848,0,2024-01-13 12:10:30.148848,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 12:10:30
163,2024-01-13 12:20:30.147095,0,2024-01-13 12:20:30.147095,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 12:20:30
164,2024-01-13 13:10:30.157900,0,2024-01-13 13:10:30.157900,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 13:10:30
165,2024-01-13 13:20:30.051691,0,2024-01-13 13:20:30.051691,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 13:20:30
166,2024-01-13 14:10:30.075078,0,2024-01-13 14:10:30.075078,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-13 14:10:30
167,2024-01-13 14:20:30.024015,0,2024-01-13 14:20:30.024015,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-13 14:20:30
168,2024-01-14 03:10:30.009557,0,2024-01-14 03:10:30.009557,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 03:10:30
169,2024-01-14 04:10:30.104848,0,2024-01-14 04:10:30.104848,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 04:10:30
170,2024-01-14 04:20:30.026804,0,2024-01-14 04:20:30.026804,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 04:20:30
171,2024-01-14 05:20:30.127638,0,2024-01-14 05:20:30.127638,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 05:20:30
172,2024-01-14 06:10:30.011572,0,2024-01-14 06:10:30.011572,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 06:10:30
173,2024-01-14 06:20:30.029977,0,2024-01-14 06:20:30.029977,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 06:20:30
174,2024-01-14 07:10:30.080081,0,2024-01-14 07:10:30.080081,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 07:10:30
175,2024-01-14 07:20:30.010046,0,2024-01-14 07:20:30.010046,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 07:20:30
176,2024-01-14 08:10:30.126903,0,2024-01-14 08:10:30.126903,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 08:10:30
177,2024-01-14 08:20:30.035273,0,2024-01-14 08:20:30.035273,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 08:20:30
178,2024-01-14 09:10:30.040232,0,2024-01-14 09:10:30.040232,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 09:10:30
179,2024-01-14 09:20:30.150808,0,2024-01-14 09:20:30.150808,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 09:20:30
180,2024-01-14 10:10:30.096583,0,2024-01-14 10:10:30.096583,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 10:10:30
181,2024-01-14 10:20:30.102839,0,2024-01-14 10:20:30.102839,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 10:20:30
182,2024-01-14 11:10:30.031918,0,2024-01-14 11:10:30.031918,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 11:10:30
183,2024-01-14 11:20:30.031776,0,2024-01-14 11:20:30.031776,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 11:20:30
184,2024-01-14 12:10:30.037386,0,2024-01-14 12:10:30.037386,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 12:10:30
185,2024-01-14 12:20:30.023503,0,2024-01-14 12:20:30.023503,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 12:20:30
186,2024-01-14 13:10:30.091154,0,2024-01-14 13:10:30.091154,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 13:10:30
187,2024-01-14 13:20:30.128762,0,2024-01-14 13:20:30.128762,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 13:20:30
188,2024-01-14 14:10:30.134070,0,2024-01-14 14:10:30.134070,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 14:10:30
189,2024-01-14 14:20:30.094691,0,2024-01-14 14:20:30.094691,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 14:20:30
190,2024-01-14 15:10:30.130011,0,2024-01-14 15:10:30.130011,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 15:10:30
191,2024-01-14 15:20:30.018568,0,2024-01-14 15:20:30.018568,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 15:20:30
192,2024-01-14 16:10:30.023176,0,2024-01-14 16:10:30.023176,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 16:10:30
193,2024-01-14 17:10:30.099913,0,2024-01-14 17:10:30.099913,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-14 17:10:30
194,2024-01-14 18:20:30.175941,0,2024-01-14 18:20:30.175941,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-14 18:20:30
195,2024-01-15 16:10:30.082878,0,2024-01-15 16:10:30.082878,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-15 16:10:30
196,2024-01-15 16:20:30.025640,0,2024-01-15 16:20:30.025640,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-15 16:20:30
197,2024-01-15 17:10:30.035896,0,2024-01-15 17:10:30.035896,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-15 17:10:30
198,2024-01-15 17:20:30.006791,0,2024-01-15 17:20:30.006791,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-15 17:20:30
199,2024-01-15 18:10:30.038479,0,2024-01-15 18:10:30.038479,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-15 18:10:30
200,2024-01-15 18:20:30.028629,0,2024-01-15 18:20:30.028629,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-15 18:20:30
201,2024-01-15 19:10:30.083600,0,2024-01-15 19:10:30.083600,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-15 19:10:30
202,2024-01-15 19:20:30.017630,0,2024-01-15 19:20:30.017630,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-15 19:20:30
203,2024-01-15 20:10:30.259085,0,2024-01-15 20:10:30.259085,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-15 20:10:30
204,2024-01-16 15:10:30.027333,0,2024-01-16 15:10:30.027333,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-16 15:10:30
205,2024-01-16 15:20:30.093054,0,2024-01-16 15:20:30.093054,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-16 15:20:30
206,2024-01-16 16:10:30.030616,0,2024-01-16 16:10:30.030616,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-16 16:10:30
207,2024-01-16 16:20:30.046838,0,2024-01-16 16:20:30.046838,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-16 16:20:30
208,2024-01-16 17:10:30.169090,0,2024-01-16 17:10:30.169090,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-16 17:10:30
209,2024-01-16 17:20:30.257808,0,2024-01-16 17:20:30.257808,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-16 17:20:30
210,2024-01-16 18:10:30.606755,0,2024-01-16 18:10:30.606755,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-16 18:10:30
211,2024-01-16 18:20:30.153048,0,2024-01-16 18:20:30.153048,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-16 18:20:30
212,2024-01-17 04:10:30.017346,0,2024-01-17 04:10:30.017346,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-17 04:10:30
213,2024-01-17 04:20:30.030177,0,2024-01-17 04:20:30.030177,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-17 04:20:30
214,2024-01-17 15:10:30.014278,0,2024-01-17 15:10:30.014278,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-17 15:10:30
215,2024-01-17 15:20:30.027210,0,2024-01-17 15:20:30.027210,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-17 15:20:30
216,2024-01-17 16:10:30.178676,0,2024-01-17 16:10:30.178676,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-17 16:10:30
217,2024-01-17 16:20:30.073714,0,2024-01-17 16:20:30.073714,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-17 16:20:30
218,2024-01-17 17:10:30.085020,0,2024-01-17 17:10:30.085020,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-17 17:10:30
219,2024-01-18 12:10:30.006074,0,2024-01-18 12:10:30.006074,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-18 12:10:30
220,2024-01-18 12:20:30.043155,0,2024-01-18 12:20:30.043155,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-18 12:20:30
221,2024-01-18 13:10:30.080677,0,2024-01-18 13:10:30.080677,0,0,demo2,测试2,setInterval,tasks.demo_task.demo,['哈哈哈哈哈'],{'key':'你好吗'},"----------------task_id:demo2,args:('哈哈哈哈哈',),kwargs:{'key': '你好吗'}----------------",,1,2024-01-18 13:10:30
222,2024-01-18 13:20:30.085475,0,2024-01-18 13:20:30.085475,0,0,demo,测试,setInterval,tasks.demo_task.demo,['hello world'],"{'a':'1','b':'2'}","----------------task_id:demo,args:('hello world',),kwargs:{'a': '1', 'b': '2'}----------------",,1,2024-01-18 13:20:30
